PulseTrain	ClickName	PathType	Delay_us	AmpRatio	Coherence
PulseTrain_343	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_008	Multipath_1	402.80	1.813093	0.472069
PulseTrain_343	Click_008	Multipath_2	142.40	5.141079	0.589555
PulseTrain_343	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_009	Multipath_1	845.50	14.214923	-0.110808
PulseTrain_343	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_010	Multipath_1	829.90	10.964617	0.062842
PulseTrain_343	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_011	Multipath_1	125.00	3.075176	0.167996
PulseTrain_343	Click_011	Multipath_2	425.30	26.322931	0.081296
PulseTrain_343	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_012	Multipath_1	821.20	11.635170	-0.070459
PulseTrain_343	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_013	Multipath_1	854.20	22.529868	0.166742
PulseTrain_343	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_014	Multipath_1	411.50	1.262992	0.382522
PulseTrain_343	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_015	Multipath_1	416.70	1.768646	0.623253
PulseTrain_343	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_016	Multipath_1	420.10	2.075204	0.530532
PulseTrain_343	Click_016	Multipath_2	142.40	4.201345	0.619067
PulseTrain_343	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_017	Multipath_1	425.30	3.241518	0.527524
PulseTrain_343	Click_017	Multipath_2	140.60	4.178995	0.570814
PulseTrain_343	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_018	Multipath_1	430.60	3.447626	0.393886
PulseTrain_343	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_019	Multipath_1	432.30	4.079821	0.527266
PulseTrain_343	Click_020	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_020	Multipath_1	432.30	4.687259	0.679922
PulseTrain_343	Click_021	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_021	Multipath_1	434.00	2.579758	0.678176
PulseTrain_343	Click_021	Multipath_2	140.60	4.058201	0.565173
PulseTrain_343	Click_022	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_022	Multipath_1	423.60	1.337647	0.439333
PulseTrain_343	Click_023	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_023	Multipath_1	425.30	0.930452	0.397238
PulseTrain_343	Click_024	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_024	Multipath_1	437.50	1.233392	0.616184
PulseTrain_343	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_025	Multipath_1	441.00	2.882276	0.616776
PulseTrain_343	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_026	Multipath_1	140.60	4.549497	0.570460
PulseTrain_343	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_027	Multipath_1	140.60	4.974846	0.597472
PulseTrain_343	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_028	Multipath_1	451.40	3.859218	0.544486
PulseTrain_343	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_029	Multipath_1	140.60	4.916910	0.600393
PulseTrain_343	Click_030	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_030	Multipath_1	140.60	4.533648	0.592444
PulseTrain_343	Click_031	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_031	Multipath_1	140.60	4.469370	0.543841
PulseTrain_343	Click_032	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_033	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_033	Multipath_1	140.60	4.701045	0.599030
PulseTrain_343	Click_034	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_034	Multipath_1	467.00	3.952366	0.525775
PulseTrain_343	Click_034	Multipath_2	140.60	4.961653	0.615746
PulseTrain_343	Click_035	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_035	Multipath_1	467.00	1.478159	0.637102
PulseTrain_343	Click_036	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_036	Multipath_1	980.90	56.905339	-0.237403
PulseTrain_343	Click_037	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_038	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_039	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_039	Multipath_1	984.40	17.674174	-0.087025
PulseTrain_343	Click_040	Direct	0.00	1.000000	1.000000
PulseTrain_343	Click_040	Multipath_1	474.00	1.234025	0.369294
PulseTrain_343	Click_040	Multipath_2	545.10	1.452462	0.308709
PulseTrain_343	Click_041	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_004	Multipath_1	487.80	2.334649	0.375726
PulseTrain_344	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_005	Multipath_1	487.80	2.706752	0.413136
PulseTrain_344	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_007	Multipath_1	486.10	5.586788	0.674179
PulseTrain_344	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_008	Multipath_1	487.80	5.222980	0.634359
PulseTrain_344	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_013	Multipath_1	493.10	1.626446	0.673416
PulseTrain_344	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_014	Multipath_1	1033.00	43.692643	-0.078821
PulseTrain_344	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_015	Multipath_1	1024.30	33.294771	-0.010391
PulseTrain_344	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_016	Multipath_1	1031.30	38.614725	-0.071245
PulseTrain_344	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_017	Multipath_1	1036.50	55.344722	-0.151027
PulseTrain_344	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_020	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_021	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_022	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_022	Multipath_1	138.90	5.405333	0.573981
PulseTrain_344	Click_023	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_023	Multipath_1	138.90	5.520821	0.576640
PulseTrain_344	Click_024	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_344	Click_030	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_001	Multipath_1	130.20	4.395400	0.581547
PulseTrain_345	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_002	Multipath_1	130.20	4.598990	0.530431
PulseTrain_345	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_003	Multipath_1	130.20	4.413263	0.508009
PulseTrain_345	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_004	Multipath_1	130.20	4.355832	0.535347
PulseTrain_345	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_005	Multipath_1	130.20	4.362411	0.518209
PulseTrain_345	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_006	Multipath_1	130.20	4.325376	0.527260
PulseTrain_345	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_007	Multipath_1	130.20	4.507307	0.525528
PulseTrain_345	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_008	Multipath_1	130.20	4.769424	0.514426
PulseTrain_345	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_020	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_021	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_022	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_022	Multipath_1	107.60	5.345422	0.591457
PulseTrain_345	Click_023	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_023	Multipath_1	107.60	5.431147	0.626411
PulseTrain_345	Click_024	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_024	Multipath_1	107.60	5.690208	0.644630
PulseTrain_345	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_025	Multipath_1	107.60	6.000838	0.658104
PulseTrain_345	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_026	Multipath_1	789.90	2.766664	0.532202
PulseTrain_345	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_027	Multipath_1	793.40	1.805812	0.642056
PulseTrain_345	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_028	Multipath_1	796.90	1.570961	0.670551
PulseTrain_345	Click_028	Multipath_2	868.10	1.813177	0.321110
PulseTrain_345	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_029	Multipath_1	802.10	1.669735	0.631948
PulseTrain_345	Click_030	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_030	Multipath_1	809.00	1.822661	0.537007
PulseTrain_345	Click_031	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_031	Multipath_1	816.00	1.955344	0.585610
PulseTrain_345	Click_032	Direct	0.00	1.000000	1.000000
PulseTrain_345	Click_032	Multipath_1	824.70	2.049701	0.469334
PulseTrain_345	Click_032	Multipath_2	873.30	1.850096	0.238428
PulseTrain_345	Click_033	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_001	Multipath_1	109.40	3.819732	0.512597
PulseTrain_346	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_002	Multipath_1	111.10	3.788149	0.572403
PulseTrain_346	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_003	Multipath_1	111.10	3.699432	0.630279
PulseTrain_346	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_004	Multipath_1	121.50	3.926054	0.738967
PulseTrain_346	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_005	Multipath_1	121.50	3.810213	0.746197
PulseTrain_346	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_006	Multipath_1	121.50	3.783114	0.719987
PulseTrain_346	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_007	Multipath_1	121.50	3.871141	0.688725
PulseTrain_346	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_008	Multipath_1	121.50	4.140746	0.661215
PulseTrain_346	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_009	Multipath_1	121.50	4.574911	0.628127
PulseTrain_346	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_010	Multipath_1	121.50	5.335828	0.575702
PulseTrain_346	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_012	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_013	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_014	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_014	Multipath_1	116.30	5.133886	0.697396
PulseTrain_346	Click_015	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_015	Multipath_1	116.30	4.902039	0.734879
PulseTrain_346	Click_015	Multipath_2	974.00	3.332168	0.484558
PulseTrain_346	Click_016	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_016	Multipath_1	116.30	5.160783	0.755105
PulseTrain_346	Click_017	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_017	Multipath_1	116.30	5.348699	0.780102
PulseTrain_346	Click_018	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_018	Multipath_1	116.30	4.883376	0.820647
PulseTrain_346	Click_019	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_019	Multipath_1	116.30	4.254374	0.842128
PulseTrain_346	Click_020	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_020	Multipath_1	116.30	3.745411	0.853473
PulseTrain_346	Click_021	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_021	Multipath_1	116.30	3.799976	0.873052
PulseTrain_346	Click_022	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_022	Multipath_1	116.30	3.921335	0.863406
PulseTrain_346	Click_023	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_023	Multipath_1	116.30	4.225875	0.841894
PulseTrain_346	Click_024	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_024	Multipath_1	116.30	4.721813	0.802131
PulseTrain_346	Click_025	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_025	Multipath_1	116.30	5.397306	0.718035
PulseTrain_346	Click_026	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_027	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_028	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_029	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_029	Multipath_1	118.10	5.307713	0.583514
PulseTrain_346	Click_030	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_030	Multipath_1	118.10	5.280897	0.555019
PulseTrain_346	Click_031	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_031	Multipath_1	118.10	5.769200	0.613772
PulseTrain_346	Click_032	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_032	Multipath_1	118.10	6.350577	0.648438
PulseTrain_346	Click_033	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_034	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_035	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_036	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_037	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_038	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_038	Multipath_1	119.80	6.417633	0.670606
PulseTrain_346	Click_039	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_039	Multipath_1	119.80	6.118142	0.685805
PulseTrain_346	Click_040	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_040	Multipath_1	121.50	5.950708	0.679409
PulseTrain_346	Click_040	Multipath_2	1152.80	4.501366	0.514580
PulseTrain_346	Click_041	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_041	Multipath_1	1154.50	3.348868	0.539530
PulseTrain_346	Click_041	Multipath_2	121.50	5.847108	0.701915
PulseTrain_346	Click_042	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_042	Multipath_1	1156.20	3.246188	0.532041
PulseTrain_346	Click_042	Multipath_2	121.50	5.719604	0.709063
PulseTrain_346	Click_043	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_043	Multipath_1	1159.70	3.346058	0.529942
PulseTrain_346	Click_043	Multipath_2	121.50	5.953519	0.730407
PulseTrain_346	Click_044	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_044	Multipath_1	121.50	5.993063	0.752038
PulseTrain_346	Click_044	Multipath_2	1161.50	3.830823	0.496398
PulseTrain_346	Click_045	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_045	Multipath_1	121.50	6.016232	0.755006
PulseTrain_346	Click_046	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_046	Multipath_1	121.50	5.962447	0.747953
PulseTrain_346	Click_047	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_047	Multipath_1	121.50	5.600227	0.763644
PulseTrain_346	Click_048	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_048	Multipath_1	121.50	5.127062	0.759213
PulseTrain_346	Click_049	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_049	Multipath_1	121.50	4.851890	0.748622
PulseTrain_346	Click_050	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_050	Multipath_1	121.50	4.600596	0.720099
PulseTrain_346	Click_051	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_051	Multipath_1	121.50	4.493982	0.660929
PulseTrain_346	Click_052	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_052	Multipath_1	121.50	4.417522	0.527981
PulseTrain_346	Click_053	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_054	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_054	Multipath_1	107.60	4.099490	0.467122
PulseTrain_346	Click_055	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_055	Multipath_1	123.30	4.575440	0.534304
PulseTrain_346	Click_056	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_056	Multipath_1	123.30	4.784724	0.583043
PulseTrain_346	Click_057	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_057	Multipath_1	123.30	4.995211	0.627476
PulseTrain_346	Click_058	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_058	Multipath_1	123.30	4.756785	0.632975
PulseTrain_346	Click_059	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_059	Multipath_1	125.00	4.350103	0.583977
PulseTrain_346	Click_060	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_060	Multipath_1	123.30	4.145647	0.569038
PulseTrain_346	Click_061	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_061	Multipath_1	125.00	4.100779	0.571644
PulseTrain_346	Click_062	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_062	Multipath_1	125.00	4.133119	0.573135
PulseTrain_346	Click_063	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_063	Multipath_1	125.00	4.613741	0.518245
PulseTrain_346	Click_064	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_064	Multipath_1	125.00	4.697652	0.509056
PulseTrain_346	Click_065	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_065	Multipath_1	125.00	4.759550	0.507906
PulseTrain_346	Click_066	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_067	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_068	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_069	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_070	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_071	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_072	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_073	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_073	Multipath_1	123.30	7.417849	0.809547
PulseTrain_346	Click_074	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_074	Multipath_1	123.30	7.177874	0.803325
PulseTrain_346	Click_075	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_075	Multipath_1	123.30	7.201290	0.814258
PulseTrain_346	Click_076	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_076	Multipath_1	123.30	6.839886	0.751221
PulseTrain_346	Click_077	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_077	Multipath_1	123.30	6.143665	0.706176
PulseTrain_346	Click_078	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_078	Multipath_1	125.00	5.613340	0.742345
PulseTrain_346	Click_079	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_079	Multipath_1	125.00	5.212056	0.754585
PulseTrain_346	Click_080	Direct	0.00	1.000000	1.000000
PulseTrain_346	Click_080	Multipath_1	123.30	5.696333	0.724623
PulseTrain_346	Click_081	Direct	0.00	1.000000	1.000000
PulseTrain_347	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_347	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_347	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_347	Click_003	Multipath_1	105.90	3.449728	0.433809
PulseTrain_347	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_347	Click_004	Multipath_1	105.90	3.182011	0.461207
PulseTrain_347	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_347	Click_005	Multipath_1	105.90	3.587742	0.589746
PulseTrain_347	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_347	Click_006	Multipath_1	105.90	3.472522	0.559677
PulseTrain_347	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_347	Click_007	Multipath_1	104.20	3.864670	0.585629
PulseTrain_347	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_347	Click_008	Multipath_1	104.20	4.213392	0.523450
PulseTrain_347	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_347	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_001	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_001	Multipath_1	126.70	1.546917	0.443355
PulseTrain_348	Click_002	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_002	Multipath_1	140.60	1.311321	0.315246
PulseTrain_348	Click_003	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_003	Multipath_1	149.30	1.318517	0.290269
PulseTrain_348	Click_004	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_004	Multipath_1	128.50	2.231580	0.439777
PulseTrain_348	Click_004	Multipath_2	191.00	2.481095	0.432075
PulseTrain_348	Click_005	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_005	Multipath_1	191.00	2.863275	0.615867
PulseTrain_348	Click_005	Multipath_2	128.50	2.509090	0.418684
PulseTrain_348	Click_006	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_006	Multipath_1	130.20	2.696203	0.478973
PulseTrain_348	Click_006	Multipath_2	189.20	3.010241	0.434593
PulseTrain_348	Click_007	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_007	Multipath_1	130.20	2.661541	0.415915
PulseTrain_348	Click_008	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_008	Multipath_1	142.40	2.479113	0.549079
PulseTrain_348	Click_009	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_009	Multipath_1	142.40	2.364919	0.602931
PulseTrain_348	Click_010	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_010	Multipath_1	144.10	2.358503	0.646641
PulseTrain_348	Click_011	Direct	0.00	1.000000	1.000000
PulseTrain_348	Click_011	Multipath_1	144.10	2.466676	0.567539
